HANDLE,ESTRUTURA,CBOS,FAIXA_ETARIA,ANO,MES,REGIME_ATENDIMENTO,QTDE_PAGA,VALOR_PAGO
1107,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,1,79.22
1103,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,80.26
1114,3.01.02.005,,PED,2025,11,DOMICILIAR,5,123.02
1154,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,2,65.42
1162,1.01.01.012,REUMATOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,75.8
1100,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,119.38
1063,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,3,106.05
1199,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,3,-10.0
1016,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,116.79
1156,1.01.01.012,CARDIOLOGIA,PED,2025,11,DOMICILIAR,1,56.42
1102,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,207.13
1152,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,74.33
1139,3.01.02.005,,PED,2025,11,DOMICILIAR,4,157.04
1108,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,148.5
1058,1.01.01.012,UROLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,132.93
1063,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,129.45
1041,1.02.01.003,,ADULTO,2025,11,AMBULATORIAL,5,113.33
1176,1.01.02.001,,PED,2025,11,AMBULATORIAL,5,10.02
1107,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,114.27
1190,1.02.01.003,,ADULTO,2025,11,AMBULATORIAL,1,124.92
1168,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,33.07
1098,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,4,53.25
1062,3.01.02.005,,ADULTO,2025,11,DOMICILIAR,1,106.47
1008,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,1,147.35
1034,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,112.51
1128,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,1,32.69
1183,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,112.54
1068,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,3,20.29
1112,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,3,81.18
1051,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,158.21
1090,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,11,DOMICILIAR,1,77.37
1063,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,109.87
1019,3.01.02.005,,PED,2025,11,DOMICILIAR,1,55.04
1068,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,1,100.44
1187,1.01.02.001,,PED,2025,11,AMBULATORIAL,5,80.86
1153,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,4,15.41
1185,2.01.01.010,,PED,2025,11,AMBULATORIAL,1,147.36
1114,1.02.01.003,,PED,2025,11,AMBULATORIAL,1,77.5
1103,2.01.01.010,,PED,2025,11,DOMICILIAR,4,36.99
1146,1.01.01.012,PEDIATRIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,16.55
1189,1.02.01.003,,PED,2025,11,AMBULATORIAL,2,165.62
1148,3.01.02.005,,PED,2025,11,AMBULATORIAL,5,72.46
1154,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,2,87.83
1062,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,32.4
1123,1.01.01.012,UROLOGIA,PED,2025,11,AMBULATORIAL,1,91.84
1078,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,151.03
1040,1.01.01.012,PNEUMOLOGIA,ADULTO,2025,11,DOMICILIAR,2,127.46
1146,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,11,DOMICILIAR,5,72.07
1039,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,45.98
1157,1.01.01.012,OFTALMOLOGIA,PED,2025,11,AMBULATORIAL,5,150.84
1073,1.02.01.003,,PED,2025,11,AMBULATORIAL,5,72.84
1159,3.01.02.005,,PED,2025,11,AMBULATORIAL,4,124.42
1127,1.01.01.012,GASTROENTEROLOGIA,PED,2025,11,DOMICILIAR,2,105.25
1199,3.01.02.005,,PED,2025,11,AMBULATORIAL,2,225.56
1157,1.01.01.012,UROLOGIA,PED,2025,11,AMBULATORIAL,2,70.37
1113,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,128.84
1066,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,89.36
1156,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,83.76
1080,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,107.2
1144,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,1,68.35
1087,2.01.01.010,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,129.99
1102,3.01.02.005,,PED,2025,11,DOMICILIAR,4,34.87
1184,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,1,118.28
1091,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,157.34
1120,1.01.01.012,REUMATOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,73.63
1134,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,4,121.11
1150,1.02.01.003,,PED,2025,11,AMBULATORIAL,3,176.37
1170,1.02.01.003,,PED,2025,11,AMBULATORIAL,3,91.67
1148,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,84.51
1168,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,168.98
1117,1.01.02.001,,PED,2025,11,AMBULATORIAL,4,95.9
1192,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,5,38.78
1011,1.01.01.012,REUMATOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,127.08
1014,3.01.02.005,,PED,2025,11,DOMICILIAR,3,69.41
1185,1.01.01.012,ENDOCRINOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,87.59
1022,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,4,97.74
1149,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,103.1
1139,1.01.02.001,,PED,2025,11,AMBULATORIAL,4,81.03
1154,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,4,166.38
1022,1.01.01.012,PNEUMOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,113.96
1071,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,-58.68
1190,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,173.77
1123,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,1,128.56
1073,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,4,91.56
1063,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,3,95.29
1071,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,4,-3.03
1088,1.02.01.003,,PED,2025,11,DOMICILIAR,5,73.14
1033,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,4,99.96
1174,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,1,72.58
1062,1.01.01.012,DERMATOLOGIA,PED,2025,11,AMBULATORIAL,5,116.64
1089,1.01.01.012,NEUROLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,12.17
1182,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,1,51.5
1120,1.01.01.012,PSIQUIATRIA,PED,2025,11,DOMICILIAR,5,5.48
1066,1.02.01.003,,ADULTO,2025,11,AMBULATORIAL,1,210.17
1018,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,55.4
1063,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,87.61
1090,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,4,-13.85
1123,1.01.01.012,ORTOPEDIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,54.25
1115,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,5,72.13
1102,1.02.01.003,,PED,2025,11,DOMICILIAR,2,167.91
1050,1.01.01.012,GASTROENTEROLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,2,174.03
1141,3.01.02.005,,PED,2025,11,AMBULATORIAL,3,151.37
1132,1.01.01.012,PEDIATRIA,ADULTO,2025,11,AMBULATORIAL,3,84.27
1114,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,1,134.84
1141,1.01.01.012,PSIQUIATRIA,ADULTO,2025,11,AMBULATORIAL,5,139.41
1144,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,114.19
1134,1.01.01.012,PNEUMOLOGIA,PED,2025,11,DOMICILIAR,2,137.37
1195,3.01.02.005,,ADULTO,2025,11,DOMICILIAR,3,117.92
1057,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,139.97
1181,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,116.43
1041,2.01.01.010,,PED,2025,11,DOMICILIAR,4,104.23
1098,1.02.01.003,,PED,2025,11,DOMICILIAR,1,97.55
1146,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,4,107.0
1080,1.01.01.012,REUMATOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,82.81
1036,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,78.15
1015,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,2,52.45
1120,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,96.35
1044,3.01.02.005,,PED,2025,11,AMBULATORIAL,4,38.53
1110,1.02.01.003,,PED,2025,11,DOMICILIAR,5,36.78
1133,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,60.2
1067,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,5,90.38
1187,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,11,DOMICILIAR,3,44.33
1087,1.01.01.012,NEUROLOGIA,ADULTO,2025,11,DOMICILIAR,3,121.89
1148,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,70.91
1090,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,133.66
1163,2.01.01.010,,PED,2025,11,DOMICILIAR,2,32.08
1085,1.01.01.012,PNEUMOLOGIA,PED,2025,11,DOMICILIAR,2,138.75
1025,1.01.02.001,,PED,2025,11,DOMICILIAR,2,105.25
1123,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,101.92
1129,2.01.01.010,,PED,2025,11,DOMICILIAR,2,85.74
1058,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,5,156.99
1062,1.02.01.003,,PED,2025,11,AMBULATORIAL,4,101.05
1025,1.01.01.012,UROLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,72.06
1002,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,3,99.66
1111,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,1,113.54
1017,1.01.01.012,GINECOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,2,38.58
1022,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,2,137.61
1072,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,145.82
1080,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,74.85
1008,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,3,139.41
1090,1.01.02.001,,PED,2025,11,AMBULATORIAL,5,33.56
1104,1.02.01.003,,ADULTO,2025,11,AMBULATORIAL,4,51.94
1055,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,5,112.43
1182,2.01.01.010,,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,214.95
1063,1.01.01.012,PSIQUIATRIA,ADULTO,2025,11,AMBULATORIAL,4,84.36
1090,3.01.02.005,,PED,2025,11,AMBULATORIAL,4,70.1
1021,2.01.01.010,,PED,2025,11,DOMICILIAR,2,101.09
1121,2.01.01.010,,PED,2025,11,AMBULATORIAL,3,171.51
1015,1.01.01.012,GINECOLOGIA,PED,2025,11,DOMICILIAR,2,158.62
1093,3.01.02.005,,PED,2025,11,AMBULATORIAL,1,58.05
1079,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,130.57
1094,1.02.01.003,,ADULTO,2025,11,AMBULATORIAL,5,77.34
1081,2.01.01.010,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,159.76
1038,1.01.01.012,DERMATOLOGIA,PED,2025,11,DOMICILIAR,1,128.89
1069,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,159.48
1068,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,39.88
1005,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,82.54
1179,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,112.69
1078,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,2,130.09
1168,1.01.02.001,,PED,2025,11,AMBULATORIAL,5,127.85
1039,3.01.02.005,,PED,2025,11,DOMICILIAR,4,83.71
1139,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,2,100.05
1090,2.01.01.010,,PED,2025,11,AMBULATORIAL,2,109.78
1149,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,137.04
1131,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,3,68.37
1007,2.01.01.010,,PED,2025,11,AMBULATORIAL,5,49.64
1102,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,5,101.84
1053,2.01.01.010,,PED,2025,11,DOMICILIAR,4,87.26
1175,1.01.01.012,GINECOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,73.39
1100,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,4,98.49
1107,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,5,107.35
1013,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,2,103.93
1159,1.01.01.012,GASTROENTEROLOGIA,ADULTO,2025,11,DOMICILIAR,3,95.61
1097,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,4,115.23
1003,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,2,95.02
1027,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,2,87.97
1022,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,109.36
1042,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,115.09
1031,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,125.49
1046,2.01.01.010,,PED,2025,11,DOMICILIAR,3,80.64
1139,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,2,125.7
1191,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,35.88
1185,1.01.02.001,,PED,2025,11,DOMICILIAR,5,99.74
1182,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,20.29
1200,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,74.99
1117,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,118.24
1055,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,147.44
1198,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,77.97
1148,1.02.01.003,,PED,2025,11,AMBULATORIAL,1,110.31
1032,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,61.38
1131,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,143.35
1129,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,5,156.33
1021,3.01.02.005,,ADULTO,2025,11,DOMICILIAR,1,116.37
1118,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,125.8
1135,1.01.01.012,CLÍNICA MÉDICA,ADULTO,2025,11,DOMICILIAR,1,82.76
1093,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,4,103.1
1194,3.01.02.005,,PED,2025,11,AMBULATORIAL,3,133.17
1011,3.01.02.005,,PED,2025,11,AMBULATORIAL,5,69.78
1189,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,2,97.48
1042,1.02.01.003,,PED,2025,11,DOMICILIAR,1,80.96
1127,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,96.96
1112,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,3,173.98
1064,2.01.01.010,,PED,2025,11,DOMICILIAR,1,132.49
1177,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,4,87.96
1054,1.01.02.001,,PED,2025,11,AMBULATORIAL,3,92.25
1187,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,66.43
1100,1.01.01.012,PNEUMOLOGIA,ADULTO,2025,11,DOMICILIAR,1,97.95
1100,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,5,140.83
1076,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,11,DOMICILIAR,4,89.36
1124,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,1,79.08
1177,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,102.23
1147,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,39.29
1127,1.01.01.012,GINECOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,83.48
1108,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,5,143.92
1190,1.01.01.012,NEUROLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,138.52
1001,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,89.34
1143,1.01.02.001,,ADULTO,2025,11,AMBULATORIAL,2,128.09
1071,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,3,133.52
1156,2.01.01.010,,PED,2025,11,AMBULATORIAL,2,70.87
1004,1.01.01.012,GASTROENTEROLOGIA,PED,2025,11,AMBULATORIAL,4,84.08
1159,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,80.91
1188,2.01.01.010,,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,97.2
1166,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,1,166.07
1083,3.01.02.005,,ADULTO,2025,11,AMBULATORIAL,1,94.18
1076,1.02.01.003,,PED,2025,11,AMBULATORIAL,4,146.03
1068,1.01.01.012,GINECOLOGIA,PED,2025,11,DOMICILIAR,4,161.86
1060,1.02.01.003,,PED,2025,11,DOMICILIAR,5,83.23
1016,1.02.01.003,,PED,2025,11,DOMICILIAR,2,198.12
1195,1.02.01.003,,PED,2025,11,AMBULATORIAL,1,104.57
1170,1.01.01.012,GINECOLOGIA,PED,2025,11,AMBULATORIAL,2,133.52
1049,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,1,53.99
1111,1.01.01.012,NEUROLOGIA,PED,2025,11,AMBULATORIAL,4,77.71
1193,1.01.01.012,GINECOLOGIA,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,143.17
1001,2.01.01.010,,PED,2025,11,AMBULATORIAL,2,71.97
1063,1.01.01.012,PEDIATRIA,ADULTO,2025,11,AMBULATORIAL,4,142.39
1048,2.01.01.010,,PED,2025,11,AMBULATORIAL,4,109.34
1010,3.01.02.005,,PED,2025,11,DOMICILIAR,4,118.03
1126,1.01.01.012,DERMATOLOGIA,PED,2025,11,AMBULATORIAL,3,89.36
1112,3.01.02.005,,PED,2025,11,INTERNAÇÃO HOSPITALAR,5,182.54
1004,1.02.01.003,,PED,2025,11,AMBULATORIAL,5,152.19
1134,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,11,DOMICILIAR,1,132.86
1155,2.01.01.010,,PED,2025,11,AMBULATORIAL,2,48.05
1054,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,2,56.38
1090,1.01.01.012,PNEUMOLOGIA,PED,2025,11,AMBULATORIAL,2,101.7
1200,1.02.01.003,,PED,2025,11,INTERNAÇÃO HOSPITALAR,2,31.36
1047,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,105.15
1026,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,157.19
1141,3.01.02.005,,ADULTO,2025,11,DOMICILIAR,1,156.67
1171,1.02.01.003,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,96.96
1018,1.01.02.001,,PED,2025,11,AMBULATORIAL,5,146.09
1144,1.01.02.001,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,114.39
1070,1.01.02.001,,PED,2025,11,DOMICILIAR,3,-5.55
1153,3.01.02.005,,ADULTO,2025,11,DOMICILIAR,5,82.18
1178,3.01.02.005,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,31.95
1044,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,102.56
1185,1.01.01.012,ORTOPEDIA,ADULTO,2025,11,AMBULATORIAL,5,183.27
1093,2.01.01.010,,PED,2025,11,DOMICILIAR,4,87.8
1026,1.01.01.012,PSIQUIATRIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,107.37
1013,3.01.02.005,,ADULTO,2025,11,DOMICILIAR,5,150.4
1089,1.02.01.003,,PED,2025,11,DOMICILIAR,4,102.54
1050,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,2,72.95
1108,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,11,DOMICILIAR,5,163.87
1082,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,1,70.68
1110,2.01.01.010,,ADULTO,2025,11,AMBULATORIAL,4,126.09
1082,1.01.01.012,PNEUMOLOGIA,PED,2025,11,AMBULATORIAL,3,88.4
1165,1.01.02.001,,PED,2025,11,AMBULATORIAL,2,112.21
1156,1.01.01.012,CLÍNICA MÉDICA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,139.3
1127,2.01.01.010,,PED,2025,11,INTERNAÇÃO HOSPITALAR,3,161.71
1041,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,4,86.09
1059,1.01.01.012,PNEUMOLOGIA,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,3,149.3
1098,1.01.02.001,,ADULTO,2025,11,DOMICILIAR,3,180.84
1070,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,2,120.23
1083,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,11,DOMICILIAR,3,140.77
1126,2.01.01.010,,PED,2025,11,AMBULATORIAL,4,94.93
1129,1.01.01.012,GASTROENTEROLOGIA,PED,2025,11,AMBULATORIAL,1,178.98
1200,1.01.01.012,CLÍNICA MÉDICA,ADULTO,2025,11,DOMICILIAR,2,172.04
1045,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,4,170.89
1053,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,5,47.76
1023,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,3,123.07
1146,1.02.01.003,,ADULTO,2025,11,DOMICILIAR,4,187.61
1094,2.01.01.010,,ADULTO,2025,11,INTERNAÇÃO HOSPITALAR,2,80.95
1178,2.01.01.010,,ADULTO,2025,11,DOMICILIAR,5,88.54
1096,1.02.01.003,,ADULTO,2025,11,AMBULATORIAL,4,71.44
1057,1.01.02.001,,PED,2025,11,DOMICILIAR,1,87.37
1098,1.01.02.001,,PED,2025,11,AMBULATORIAL,5,35.65
1076,2.01.01.010,,PED,2025,11,AMBULATORIAL,2,82.83
1132,1.01.02.001,,PED,2025,11,INTERNAÇÃO HOSPITALAR,1,119.35
1119,1.01.01.012,GINECOLOGIA,PED,2025,11,DOMICILIAR,5,78.9
1154,3.01.02.005,,PED,2025,12,AMBULATORIAL,3,65.96
1101,3.01.02.005,,PED,2025,12,INTERNAÇÃO HOSPITALAR,1,119.7
1120,1.02.01.003,,PED,2025,12,AMBULATORIAL,3,45.7
1157,2.01.01.010,,PED,2025,12,DOMICILIAR,5,71.17
1018,1.02.01.003,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,4,108.54
1051,1.01.02.001,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,1,118.51
1123,2.01.01.010,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,4,58.03
1023,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,12,DOMICILIAR,4,72.74
1125,1.01.01.012,PEDIATRIA,PED,2025,12,DOMICILIAR,2,83.05
1108,1.02.01.003,,ADULTO,2025,12,DOMICILIAR,2,119.64
1065,1.01.01.012,NEUROLOGIA,PED,2025,12,INTERNAÇÃO HOSPITALAR,1,87.65
1002,2.01.01.010,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,2,90.62
1046,1.01.01.012,REUMATOLOGIA,ADULTO,2025,12,AMBULATORIAL,1,108.24
1150,1.01.01.012,PNEUMOLOGIA,PED,2025,12,AMBULATORIAL,2,159.16
1144,1.01.02.001,,ADULTO,2025,12,DOMICILIAR,3,108.88
1101,1.01.02.001,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,3,116.38
1094,1.01.02.001,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,2,145.02
1171,1.02.01.003,,ADULTO,2025,12,INTERNAÇÃO HOSPITALAR,5,67.33
1036,1.01.02.001,,PED,2025,12,DOMICILIAR,1,119.21
1051,1.01.01.012,REUMATOLOGIA,PED,2025,12,DOMICILIAR,3,172.39
1154,1.01.01.012,PNEUMOLOGIA,PED,2025,12,DOMICILIAR,3,130.44
1082,1.02.01.003,,ADULTO,2025,12,DOMICILIAR,4,55.42
1057,3.01.02.005,,ADULTO,2025,12,DOMICILIAR,4,145.64
1090,1.01.02.001,,PED,2025,12,AMBULATORIAL,4,123.37
1072,1.01.02.001,,PED,2025,12,AMBULATORIAL,1,159.93
1119,1.02.01.003,,PED,2025,12,DOMICILIAR,4,77.04
1058,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,12,INTERNAÇÃO HOSPITALAR,1,124.66
1028,3.01.02.005,,PED,2025,12,DOMICILIAR,4,83.26
1137,3.01.02.005,,PED,2025,12,AMBULATORIAL,2,103.99
1069,2.01.01.010,,ADULTO,2025,12,AMBULATORIAL,4,40.7
1158,1.01.01.012,REUMATOLOGIA,PED,2025,12,INTERNAÇÃO HOSPITALAR,3,77.13
1076,1.01.02.001,,ADULTO,2025,12,AMBULATORIAL,5,94.5
1048,3.01.02.005,,PED,2025,12,AMBULATORIAL,5,34.09
1010,1.01.01.012,PEDIATRIA,PED,2025,12,AMBULATORIAL,2,41.72
1009,1.01.02.001,,PED,2025,12,DOMICILIAR,2,144.8
1083,3.01.02.005,,PED,2025,12,INTERNAÇÃO HOSPITALAR,5,57.38
